player_name,firstname,lastname,Player_Id,Team_Id,League
Adreian Payne,Adreian,Payne,553607,16,NBA
Thon Maker,Thon,Maker,920067,15,NBA
Paul Pierce,Paul,Pierce,3235,12,NBA
Rondae Hollis-Jefferson,Rondae,Hollis-Jefferson,750654,17,NBA
Kevin Seraphin,Kevin,Seraphin,550427,11,NBA
Arinze Onuaku,Arinze,Onuaku,296950,19,NBA
Omer Asik,Omer,Asik,456453,3,NBA
Joe Harris,Joe,Harris,549969,17,NBA
Ramon Sessions,Ramon,Sessions,278479,5312,NBA
Stanley Johnson,Stanley,Johnson,844331,8,NBA
Leandro Barbosa,Leandro,Barbosa,214163,21,NBA
Cristiano Felicio,Cristiano,Felicio,839018,4,NBA
Terrence Ross,Terrence,Ross,550049,28,NBA
Robert Covington,Robert,Covington,525052,20,NBA
John Lucas III,John,Lucas III,65759,16,NBA
Wesley Matthews,Wesley,Matthews,295809,6,NBA
Mike Miller,Mike,Miller,3385,7,NBA
Beno Udrih,Beno,Udrih,254007,8,NBA
Draymond Green,Draymond,Green,468895,9,NBA
Jimmy Butler,Jimmy,Butler,458730,4,NBA
LeBron James,LeBron,James,214152,5,NBA
Devin Booker,Devin,Booker,845564,21,NBA
Larry Nance Jr.,Larry,Nance Jr.,603640,13,NBA
Fred VanVleet,Fred,VanVleet,707832,28,NBA
Chinanu Onuaku,Chinanu,Onuaku,846386,10,NBA
Timofey Mozgov,Timofey,Mozgov,552679,13,NBA
Patrick Patterson,Patrick,Patterson,399599,28,NBA
Boban Marjanovic,Boban,Marjanovic,553331,8,NBA
Gerald Green,Gerald,Green,292391,2,NBA
Ish Smith,Ish,Smith,329873,8,NBA
Paul Millsap,Paul,Millsap,237675,1,NBA
Mike Dunleavy,Mike,Dunleavy,168066,5,NBA
Denzel Valentine,Denzel,Valentine,712595,4,NBA
Rodney McGruder,Rodney,McGruder,506103,14,NBA
Derrick Rose,Derrick,Rose,399612,18,NBA
Vince Carter,Vince,Carter,3230,29,NBA
Jose Calderon,Jose,Calderon,296475,13,NBA
Tyson Chandler,Tyson,Chandler,3493,21,NBA
Goran Dragic,Goran,Dragic,456456,14,NBA
Chris Paul,Chris,Paul,229598,12,NBA
Courtney Lee,Courtney,Lee,276755,18,NBA
Dario Saric,Dario,Saric,830641,20,NBA
Malachi Richardson,Malachi,Richardson,891081,23,NBA
Dwyane Wade,Dwyane,Wade,61849,4,NBA
Marco Belinelli,Marco,Belinelli,393434,5312,NBA
Shaun Livingston,Shaun,Livingston,253980,9,NBA
Dejounte Murray,Dejounte,Murray,884168,24,NBA
Luol Deng,Luol,Deng,229569,13,NBA
Damian Lillard,Damian,Lillard,463121,22,NBA
Spencer Hawes,Spencer,Hawes,329824,5312,NBA
Shelvin Mack,Shelvin,Mack,477669,26,NBA
Joffrey Lauvergne,Joffrey,Lauvergne,739968,25,NBA
Tyler Ennis,Tyler,Ennis,786387,10,NBA
Troy Williams,Troy,Williams,786399,29,NBA
D.J. Augustin,D.J.,Augustin,329524,19,NBA
Matt Barnes,Matt,Barnes,168051,23,NBA
Thabo Sefolosha,Thabo,Sefolosha,329187,1,NBA
Steve Novak,Steve,Novak,172571,15,NBA
Jared Dudley,Jared,Dudley,241712,21,NBA
Ryan Anderson,Ryan,Anderson,329715,10,NBA
Andre Roberson,Andre,Roberson,548635,25,NBA
Evan Fournier,Evan,Fournier,659767,19,NBA
Michael Beasley,Michael,Beasley,405345,15,NBA
Emmanuel Mudiay,Emmanuel,Mudiay,877870,7,NBA
Nemanja Bjelica,Nemanja,Bjelica,550431,16,NBA
Jabari Parker,Jabari,Parker,756880,15,NBA
DeMarre Carroll,DeMarre,Carroll,262890,28,NBA
Tyus Jones,Tyus,Jones,842297,16,NBA
Darrun Hilliard,Darrun,Hilliard,601538,8,NBA
Fernando Abad,Fernando,Abad,393032,226,MLB
Jose Abreu,Jose,Abreu,491174,228,MLB
Cristhian Adames,Cristhian,Adames,506297,251,MLB
Willy Adames,Willy,Adames,736655,254,MLB
Austin Adams,Austin,Adams,455514,229,MLB
Matt Adams,Matt,Adams,502166,248,MLB
Tim Adleman,Tim,Adleman,549677,241,MLB
Ehire Adrianza,Ehire,Adrianza,455889,250,MLB
Jesus Aguilar,Jesus,Aguilar,505981,229,MLB
Nick Ahmed,Nick,Ahmed,577767,253,MLB
Hanser Alberto,Hanser,Alberto,551306,237,MLB
Arismendy Alcantara,Arismendy,Alcantara,506657,241,MLB
Raul Alcantara,Raul,Alcantara,548100,235,MLB
Victor Alcantara,Victor,Alcantara,657093,230,MLB
Scott Alexander,Scott,Alexander,526516,231,MLB
Jorge Alfaro,Jorge,Alfaro,551307,246,MLB
Anthony Alford,Anthony,Alford,657953,238,MLB
Cody Allen,Cody,Allen,549216,229,MLB
Abraham Almonte,Abraham,Almonte,392419,229,MLB
Miguel Almonte,Miguel,Almonte,597271,231,MLB
Albert Almora Jr.,Albert,Almora Jr.,657859,240,MLB
Yonder Alonso,Yonder,Alonso,454358,235,MLB
Dan Altavilla,Dan,Altavilla,827482,236,MLB
Aaron Altherr,Aaron,Altherr,501598,246,MLB
Jose Altuve,Jose,Altuve,455591,242,MLB
Dariel Alvarez,Dariel,Alvarez,750931,225,MLB
Dario Alvarez,Dario,Alvarez,507279,237,MLB
Jose Alvarez,Jose,Alvarez,393430,227,MLB
Alexi Amarista,Alexi,Amarista,456087,249,MLB
Chase Anderson,Chase,Anderson,501567,232,MLB
Cody Anderson,Cody,Anderson,549278,229,MLB
Tim Anderson,Tim,Anderson,737508,228,MLB
Tyler Anderson,Tyler,Anderson,578009,251,MLB
Matt Andriese,Matt,Andriese,577754,254,MLB
Elvis Andrus,Elvis,Andrus,291792,237,MLB
Norichika Aoki,Norichika,Aoki,320731,242,MLB
Mark Appel,Mark,Appel,501726,246,MLB
Jayson Aquino,Jayson,Aquino,550591,225,MLB
Elvis Araujo,Elvis,Araujo,598786,252,MLB
Chris Archer,Chris,Archer,326752,254,MLB
Orlando Arcia,Orlando,Arcia,596917,232,MLB
Nolan Arenado,Nolan,Arenado,500816,251,MLB
Shawn Armstrong,Shawn,Armstrong,598951,229,MLB
Jonathan Aro,Jonathan,Aro,600262,236,MLB
Jake Arrieta,Jake,Arrieta,389721,240,MLB
Cody Asche,Cody,Asche,546661,246,MLB
Alec Asher,Alec,Asher,549673,246,MLB
Carlos Asuaje,Carlos,Asuaje,707774,249,MLB
Tyler Austin,Tyler,Austin,549178,234,MLB
Luis Avilan,Luis,Avilan,456035,243,MLB
John Axford,John,Axford,381953,235,MLB
Javier Baez,Javier,Baez,597757,240,MLB
Pedro Baez,Pedro,Baez,392144,243,MLB
Andrew Bailey,Andrew,Bailey,326796,227,MLB
Homer Bailey,Homer,Bailey,262566,241,MLB
Jett Bandy,Jett,Bandy,577010,227,MLB
Johnny Barbato,Johnny,Barbato,548328,234,MLB
Austin Barnes,Austin,Barnes,578958,243,MLB
Danny Barnes,Danny,Barnes,549713,238,MLB
Jacob Barnes,Jacob,Barnes,579271,232,MLB
Matt Barnes,Matt,Barnes,526376,226,MLB
Tony Barnette,Tony,Barnette,327110,237,MLB
Darwin Barney,Darwin,Barney,389921,238,MLB
Tucker Barnhart,Tucker,Barnhart,501601,241,MLB
Kyle Barraclough,Kyle,Barraclough,599542,252,MLB
Franklin Barreto,Franklin,Barreto,739765,235,MLB
Jake Barrett,Jake,Barrett,501237,253,MLB
Chris Bassitt,Chris,Bassitt,598294,235,MLB
Antonio Bastardo,Antonio,Bastardo,328906,247,MLB
Trevor Bauer,Trevor,Bauer,597749,229,MLB
Buddy Baumann,Buddy,Baumann,501507,249,MLB
Chris Beck,Chris,Beck,503060,228,MLB
Tim Beckham,Tim,Beckham,454347,254,MLB
Cam Bedrosian,Cam,Bedrosian,548180,227,MLB
Josh Bell,Josh,Bell,597768,247,MLB
Brandon Belt,Brandon,Belt,327177,250,MLB
Adrian Beltre,Adrian,Beltre,8183,237,MLB
Andrew Benintendi,Andrew,Benintendi,738659,226,MLB
Jose Berrios,Jose,Berrios,657852,233,MLB
Dellin Betances,Dellin,Betances,327052,234,MLB
Christian Bethancourt,Christian,Bethancourt,503218,249,MLB
Chad Bettis,Chad,Bettis,390626,251,MLB
Mookie Betts,Mookie,Betts,597889,226,MLB
Joe Biagini,Joe,Biagini,599307,238,MLB
Jesse Biddle,Jesse,Biddle,548186,239,MLB
Greg Bird,Greg,Bird,597899,234,MLB
Ty Blach,Ty,Blach,658009,250,MLB
Ray Black,Ray,Black,579473,250,MLB
Clayton Blackburn,Clayton,Blackburn,598302,250,MLB
Charlie Blackmon,Charlie,Blackmon,454446,251,MLB
Aaron Blair,Aaron,Blair,549491,239,MLB
Jabari Blash,Jabari,Blash,392225,249,MLB
Michael Blazek,Michael,Blazek,390603,232,MLB
Richard Bleier,Richard,Bleier,454724,234,MLB
Xander Bogaerts,Xander,Bogaerts,550735,226,MLB
Mike Bolsinger,Mike,Bolsinger,502779,238,MLB
Jorge Bonifacio,Jorge,Bonifacio,547943,231,MLB
Buddy Boshers,Buddy,Boshers,454539,233,MLB
Justin Bour,Justin,Bour,502196,252,MLB
Matt Bowman,Matt,Bowman,658240,248,MLB
Brad Boxberger,Brad,Boxberger,328086,254,MLB
Matt Boyd,Matt,Boyd,621603,230,MLB
Brad Brach,Brad,Brach,455297,225,MLB
Silvino Bracho,Silvino,Bracho,657737,253,MLB
Archie Bradley,Archie,Bradley,597753,253,MLB
Jackie Bradley Jr.,Jackie,Bradley Jr.,526248,226,MLB
Michael Brantley,Michael,Brantley,290204,229,MLB
Steven Brault,Steven,Brault,737937,247,MLB
Ryan Braun,Ryan,Braun,291154,232,MLB
Alex Bregman,Alex,Bregman,659419,242,MLB
Bryce Brentz,Bryce,Brentz,392232,226,MLB
Ryan Brett,Ryan,Brett,548242,254,MLB
Austin Brice,Austin,Brice,548458,252,MLB
Parker Bridwell,Parker,Bridwell,548445,225,MLB
Lewis Brinson,Lewis,Brinson,657923,232,MLB
Socrates Brito,Socrates,Brito,556870,253,MLB
Zach Britton,Zach,Britton,326674,225,MLB
Aaron Brooks,Aaron,Brooks,598236,240,MLB
Trevor Brown,Trevor,Brown,658156,250,MLB
Jonathan Broxton,Jonathan,Broxton,202453,248,MLB
Keon Broxton,Keon,Broxton,455550,232,MLB
Jay Bruce,Jay,Bruce,290133,245,MLB
Kris Bryant,Kris,Bryant,549381,240,MLB
Jake Buchanan,Jake,Buchanan,526935,240,MLB
Clay Buchholz,Clay,Buchholz,294331,226,MLB
Ryan Buchter,Ryan,Buchter,326487,249,MLB
Madison Bumgarner,Madison,Bumgarner,388396,250,MLB
Dylan Bundy,Dylan,Bundy,597750,225,MLB
Enrique Burgos,Enrique,Burgos,503551,253,MLB
Andy Burns,Andy,Burns,455489,238,MLB
Billy Burns,Billy,Burns,455326,231,MLB
Matt Bush,Matt,Bush,253220,237,MLB
Drew Butera,Drew,Butera,291425,231,MLB
Eddie Butler,Eddie,Butler,503059,251,MLB
Byron Buxton,Byron,Buxton,657851,233,MLB
Asdrubal Cabrera,Asdrubal,Cabrera,253913,245,MLB
Mauricio Cabrera,Mauricio,Cabrera,596857,239,MLB
Melky Cabrera,Melky,Cabrera,244113,228,MLB
Miguel Cabrera,Miguel,Cabrera,213968,230,MLB
Ramon Cabrera,Ramon,Cabrera,503033,241,MLB
Lorenzo Cain,Lorenzo,Cain,285710,231,MLB
Matt Cain,Matt,Cain,202716,250,MLB
Kole Calhoun,Kole,Calhoun,546813,227,MLB
Orlando Calixte,Orlando,Calixte,803220,250,MLB
Johan Camargo,Johan,Camargo,657234,239,MLB
Arquimedes Caminero,Arquimedes,Caminero,456128,236,MLB
Leonel Campos,Leonel,Campos,582791,238,MLB
Vicente Campos,Vicente,Campos,504797,227,MLB
Jeimer Candelario,Jeimer,Candelario,596954,240,MLB
Mark Canha,Mark,Canha,526811,235,MLB
Robinson Cano,Robinson,Cano,200602,236,MLB
Carter Capps,Carter,Capps,597810,249,MLB
Matt Carasiti,Matt,Carasiti,503086,251,MLB
Stephen Cardullo,Stephen,Cardullo,526182,251,MLB
Matt Carpenter,Matt,Carpenter,501744,248,MLB
Carlos Carrasco,Carlos,Carrasco,254892,229,MLB
Ezequiel Carrera,Ezequiel,Carrera,392370,238,MLB
Chris Carter,Chris,Carter,291398,232,MLB
Curt Casali,Curt,Casali,545020,254,MLB
Andrew Cashner,Andrew,Cashner,328029,237,MLB
Nick Castellanos,Nick,Castellanos,548164,230,MLB
Welington Castillo,Welington,Castillo,328454,253,MLB
Miguel Castro,Miguel,Castro,660043,251,MLB
Starlin Castro,Starlin,Castro,455874,234,MLB
Gavin Cecchini,Gavin,Cecchini,657876,245,MLB
Brett Cecil,Brett,Cecil,388950,248,MLB
Darrell Ceciliani,Darrell,Ceciliani,501309,238,MLB
Xavier Cedeno,Xavier,Cedeno,288776,254,MLB
Francisco Cervelli,Francisco,Cervelli,294320,247,MLB
Hunter Cervenka,Hunter,Cervenka,455521,252,MLB
Luis Cessa,Luis,Cessa,506912,234,MLB
Andrew Chafin,Andrew,Chafin,597763,253,MLB
Kevin Chapman,Kevin,Chapman,503797,242,MLB
J.T. Chargois,J.T.,Chargois,621373,233,MLB
Tyler Chatwood,Tyler,Chatwood,456036,251,MLB
Jesse Chavez,Jesse,Chavez,202961,227,MLB
Wei-Yin Chen,Wei-Yin,Chen,380848,252,MLB
Robinson Chirinos,Robinson,Chirinos,200980,237,MLB
Lonnie Chisenhall,Lonnie,Chisenhall,327138,229,MLB
Ji-Man Choi,Ji-Man,Choi,549626,227,MLB
Shin-soo Choo,Shin-soo,Choo,199996,237,MLB
Tony Cingrani,Tony,Cingrani,597864,241,MLB
Steve Cishek,Steve,Cishek,389709,236,MLB
Alex Claudio,Alex,Claudio,549771,237,MLB
Paul Clemens,Paul,Clemens,454794,249,MLB
Mike Clevinger,Mike,Clevinger,597956,229,MLB
Tyler Clippard,Tyler,Clippard,244022,234,MLB
Jason Coats,Jason,Coats,577916,228,MLB
Alex Cobb,Alex,Cobb,326698,254,MLB
Chris Colabello,Chris,Colabello,321794,238,MLB
A.J. Cole,A.J.,Cole,548284,244,MLB
Gerrit Cole,Gerrit,Cole,454389,247,MLB
Louis Coleman,Louis,Coleman,501458,243,MLB
Tyler Collins,Tyler,Collins,597979,230,MLB
Josh Collmenter,Josh,Collmenter,392064,239,MLB
Alex Colome,Alex,Colome,456064,254,MLB
Bartolo Colon,Bartolo,Colon,7913,239,MLB
Christian Colon,Christian,Colon,390641,231,MLB
Joe Colon,Joe,Colon,501660,229,MLB
Gerardo Concepcion,Gerardo,Concepcion,650876,240,MLB
Michael Conforto,Michael,Conforto,709038,245,MLB
Adam Conley,Adam,Conley,597781,252,MLB
Willson Contreras,Willson,Contreras,508176,240,MLB
Tim Cooney,Tim,Cooney,621471,229,MLB
Patrick Corbin,Patrick,Corbin,500846,253,MLB
Ryan Cordell,Ryan,Cordell,737938,232,MLB
Carlos Correa,Carlos,Correa,657850,242,MLB
Jarred Cosart,Jarred,Cosart,510319,249,MLB
Jharel Cotton,Jharel,Cotton,599378,235,MLB
Daniel Coulombe,Daniel,Coulombe,455412,235,MLB
Kaleb Cowart,Kaleb,Cowart,548184,227,MLB
Zack Cozart,Zack,Cozart,390271,241,MLB
Tyler Cravy,Tyler,Cravy,501972,232,MLB
Brandon Crawford,Brandon,Crawford,454517,250,MLB
Kyle Crick,Kyle,Crick,597770,250,MLB
Kyle Crockett,Kyle,Crockett,708445,229,MLB
C.J. Cron,C.J.,Cron,577718,227,MLB
Nelson Cruz,Nelson,Cruz,201363,236,MLB
Johnny Cueto,Johnny,Cueto,295352,250,MLB
Charlie Culberson,Charlie,Culberson,389929,243,MLB
Zac Curtis,Zac,Curtis,829023,253,MLB
Cheslor Cuthbert,Cheslor,Cuthbert,549634,231,MLB
David Dahl,David,Dahl,657861,251,MLB
Tyler Danish,Tyler,Danish,737562,228,MLB
Yu Darvish,Yu,Darvish,379610,237,MLB
Matt Davidson,Matt,Davidson,500767,228,MLB
Zach Davies,Zach,Davies,599267,232,MLB
Chris Davis,Chris,Davis,326739,225,MLB
Khris Davis,Khris,Davis,328428,235,MLB
Rookie Davis,Rookie,Davis,599174,241,MLB
Wade Davis,Wade,Davis,254328,231,MLB
Grant Dayton,Grant,Dayton,549077,243,MLB
Chase De Jong,Chase,De Jong,657960,243,MLB
Rubby De La Rosa,Rubby,De La Rosa,503952,253,MLB
Jose De Leon,Jose,De Leon,738334,243,MLB
Anthony DeSclafani,Anthony,DeSclafani,455459,241,MLB
Delino DeShields,Delino,DeShields,548171,237,MLB
Randall Delgado,Randall,Delgado,455640,253,MLB
Matt Dermody,Matt,Dermody,502297,238,MLB
Odrisamer Despaigne,Odrisamer,Despaigne,724024,252,MLB
Chris Devenski,Chris,Devenski,599312,242,MLB
Aledmys Diaz,Aledmys,Diaz,803159,248,MLB
Edwin Diaz,Edwin,Diaz,657938,236,MLB
Elias Diaz,Elias,Diaz,504943,247,MLB
Jairo Diaz,Jairo,Diaz,505259,251,MLB
Jumbo Diaz,Jumbo,Diaz,202750,241,MLB
Alex Dickerson,Alex,Dickerson,526380,249,MLB
Corey Dickerson,Corey,Dickerson,502420,254,MLB
R.A. Dickey,R.A.,Dickey,8767,239,MLB
Jake Diekman,Jake,Diekman,392235,237,MLB
Derek Dietrich,Derek,Dietrich,390374,252,MLB
Wilmer Difo,Wilmer,Difo,551022,244,MLB
Josh Donaldson,Josh,Donaldson,389798,238,MLB
Sean Doolittle,Sean,Doolittle,389914,235,MLB
Brian Dozier,Brian,Dozier,501587,233,MLB
Hunter Dozier,Hunter,Dozier,737439,231,MLB
Oliver Drake,Oliver,Drake,462416,225,MLB
Brandon Drury,Brandon,Drury,549169,253,MLB
Lucas Duda,Lucas,Duda,389745,245,MLB
Tyler Duffey,Tyler,Duffey,621630,233,MLB
Danny Duffy,Danny,Duffy,390368,231,MLB
Matt Duffy,Matt,Duffy,621604,254,MLB
Zach Duke,Zach,Duke,202289,248,MLB
Ryan Dull,Ryan,Dull,658902,235,MLB
Adam Duvall,Adam,Duvall,549078,241,MLB
Jarrod Dyson,Jarrod,Dyson,328207,231,MLB
Sam Dyson,Sam,Dyson,328073,237,MLB
Adam Eaton,Adam,Eaton,549405,228,MLB
Josh Edgin,Josh,Edgin,503781,245,MLB
Jon Edwards,Jon,Edwards,327817,249,MLB
Carl Edwards Jr.,Carl,Edwards Jr.,602909,240,MLB
Zach Eflin,Zach,Eflin,657853,246,MLB
Cody Ege,Cody,Ege,738148,227,MLB
Brett Eibner,Brett,Eibner,390416,235,MLB
Jerad Eickhoff,Jerad,Eickhoff,550286,246,MLB
Roenis Elias,Roenis,Elias,603328,226,MLB
Brian Ellington,Brian,Ellington,658281,252,MLB
Jacoby Ellsbury,Jacoby,Ellsbury,294691,234,MLB
Robbie Erlin,Robbie,Erlin,501223,249,MLB
Phillip Ervin,Phillip,Ervin,708965,241,MLB
Jake Esch,Jake,Esch,546977,252,MLB
Alcides Escobar,Alcides,Escobar,253759,231,MLB
Eduardo Escobar,Eduardo,Escobar,455635,233,MLB
Edwin Escobar,Edwin,Escobar,502902,229,MLB
Yunel Escobar,Yunel,Escobar,290181,227,MLB
Danny Espinosa,Danny,Espinosa,454456,244,MLB
Carlos Estevez,Carlos,Estevez,598491,251,MLB
Marco Estrada,Marco,Estrada,291479,238,MLB
Andre Ethier,Andre,Ethier,226249,243,MLB
Jeurys Familia,Jeurys,Familia,456027,245,MLB
Buck Farmer,Buck,Farmer,503628,230,MLB
Danny Farquhar,Danny,Farquhar,455113,254,MLB
Andrew Faulkner,Andrew,Faulkner,599168,237,MLB
Michael Feliz,Michael,Feliz,557309,242,MLB
Prince Fielder,Prince,Fielder,201475,237,MLB
Josh Fields,Josh,Fields,389733,243,MLB
Mike Fiers,Mike,Fiers,502128,242,MLB
Brandon Finnegan,Brandon,Finnegan,602805,241,MLB
Ryan Flaherty,Ryan,Flaherty,454406,225,MLB
Wilmer Flores,Wilmer,Flores,455617,245,MLB
Dylan Floro,Dylan,Floro,502066,254,MLB
Tyler Flowers,Tyler,Flowers,326094,239,MLB
Brian Flynn,Brian,Flynn,455374,231,MLB
Mike Foltynewicz,Mike,Foltynewicz,548185,239,MLB
Logan Forsythe,Logan,Forsythe,454417,254,MLB
Maikel Franco,Maikel,Franco,549529,246,MLB
Nick Franklin,Nick,Franklin,500740,254,MLB
Adam Frazier,Adam,Frazier,737830,247,MLB
Todd Frazier,Todd,Frazier,389301,228,MLB
Freddie Freeman,Freddie,Freeman,390291,239,MLB
Mike Freeman,Mike,Freeman,503146,236,MLB
David Freese,David,Freese,327063,247,MLB
Carlos Frias,Carlos,Frias,456115,243,MLB
Max Fried,Max,Fried,657860,239,MLB
Christian Friedrich,Christian,Friedrich,454384,249,MLB
Eric Fryer,Eric,Fryer,389758,247,MLB
Carson Fulmer,Carson,Fulmer,658272,228,MLB
Michael Fulmer,Michael,Fulmer,597764,230,MLB
Yovani Gallardo,Yovani,Gallardo,262150,225,MLB
Joey Gallo,Joey,Gallo,657856,237,MLB
Freddy Galvis,Freddy,Galvis,392933,246,MLB
Eddie Gamboa,Eddie,Gamboa,455163,254,MLB
Ben Gamel,Ben,Gamel,548493,236,MLB
John Gant,John,Gant,599212,239,MLB
Adonis Garcia,Adonis,Garcia,623174,239,MLB
Avisail Garcia,Avisail,Garcia,497563,228,MLB
Greg Garcia,Greg,Garcia,547033,248,MLB
Jaime Garcia,Jaime,Garcia,323565,248,MLB
Jarlin Garcia,Jarlin,Garcia,597438,252,MLB
Jason Garcia,Jason,Garcia,549288,225,MLB
Leury Garcia,Leury,Garcia,456103,228,MLB
Luis Garcia,Luis,Garcia,392441,246,MLB
Willy Garcia,Willy,Garcia,547734,247,MLB
Yimi Garcia,Yimi,Garcia,506959,243,MLB
Brett Gardner,Brett,Gardner,291262,234,MLB
Dustin Garneau,Dustin,Garneau,502010,251,MLB
Perci Garner,Perci,Garner,548275,229,MLB
Amir Garrett,Amir,Garrett,599236,241,MLB
Ryan Garton,Ryan,Garton,658983,254,MLB
Matt Garza,Matt,Garza,290138,232,MLB
Evan Gattis,Evan,Gattis,549669,242,MLB
Kevin Gausman,Kevin,Gausman,548347,225,MLB
Cory Gearrin,Cory,Gearrin,390412,250,MLB
Scooter Gennett,Scooter,Gennett,501939,232,MLB
Domingo German,Domingo,German,548637,234,MLB
Kyle Gibson,Kyle,Gibson,500733,233,MLB
Ken Giles,Ken,Giles,503563,242,MLB
Conor Gillaspie,Conor,Gillaspie,454402,250,MLB
Sean Gilmartin,Sean,Gilmartin,597798,245,MLB
Lucas Giolito,Lucas,Giolito,657908,244,MLB
Chad Girodo,Chad,Girodo,737873,238,MLB
Mychal Givens,Mychal,Givens,500805,225,MLB
Tyler Glasnow,Tyler,Glasnow,597835,247,MLB
Koda Glover,Koda,Glover,875213,244,MLB
Zack Godley,Zack,Godley,503798,253,MLB
Erik Goeddel,Erik,Goeddel,526814,245,MLB
Tyler Goeddel,Tyler,Goeddel,597762,246,MLB
David Goforth,David,Goforth,526815,232,MLB
Ryan Goins,Ryan,Goins,501273,238,MLB
Paul Goldschmidt,Paul,Goldschmidt,501577,253,MLB
Yan Gomes,Yan,Gomes,501644,229,MLB
Jeanmar Gomez,Jeanmar,Gomez,328914,246,MLB
Marco Gonzales,Marco,Gonzales,549836,248,MLB
Adrian Gonzalez,Adrian,Gonzalez,184104,243,MLB
Carlos Gonzalez,Carlos,Gonzalez,244091,251,MLB
Chi Chi Gonzalez,Chi Chi,Gonzalez,709714,237,MLB
Erik Gonzalez,Erik,Gonzalez,506001,229,MLB
Gio Gonzalez,Gio,Gonzalez,253557,244,MLB
Marwin Gonzalez,Marwin,Gonzalez,329201,242,MLB
Miguel Gonzalez,Miguel,Gonzalez,287911,228,MLB
Severino Gonzalez,Severino,Gonzalez,596363,246,MLB
Brian Goodwin,Brian,Goodwin,501964,244,MLB
Nick Goody,Nick,Goody,599241,234,MLB
Alex Gordon,Alex,Gordon,303361,231,MLB
Dee Gordon,Dee,Gordon,454527,252,MLB
Terrance Gore,Terrance,Gore,598827,231,MLB
Anthony Gose,Anthony,Gose,454425,230,MLB
Tuffy Gosewisch,Tuffy,Gosewisch,294516,239,MLB
Phil Gosselin,Phil,Gosselin,526190,253,MLB
Trevor Gott,Trevor,Gott,621611,244,MLB
Matt Grace,Matt,Grace,526941,244,MLB
Yasmani Grandal,Yasmani,Grandal,392198,243,MLB
Curtis Granderson,Curtis,Granderson,202398,245,MLB
Kendall Graveman,Kendall,Graveman,621489,235,MLB
Jon Gray,Jon,Gray,549112,251,MLB
Sonny Gray,Sonny,Gray,455516,235,MLB
Chad Green,Chad,Green,550041,234,MLB
Shane Greene,Shane,Greene,501767,230,MLB
Luke Gregerson,Luke,Gregerson,328335,242,MLB
Didi Gregorius,Didi,Gregorius,456349,234,MLB
Zack Greinke,Zack,Greinke,202781,253,MLB
Randal Grichuk,Randal,Grichuk,500734,248,MLB
A.J. Griffin,A.J.,Griffin,503044,237,MLB
Jason Grilli,Jason,Grilli,8571,238,MLB
Justin Grimm,Justin,Grimm,390662,240,MLB
Robbie Grossman,Robbie,Grossman,454705,233,MLB
Robert Gsellman,Robert,Gsellman,599041,245,MLB
Deolis Guerra,Deolis,Guerra,325009,227,MLB
Javier Guerra,Javier,Guerra,736916,249,MLB
Junior Guerra,Junior,Guerra,244150,232,MLB
Tayron Guerrero,Tayron,Guerrero,551046,252,MLB
Taylor Guerrieri,Taylor,Guerrieri,597787,254,MLB
Yuli Gurriel,Yuli,Gurriel,817365,242,MLB
Jandel Gustave,Jandel,Gustave,550624,242,MLB
Brandon Guyer,Brandon,Guyer,389915,229,MLB
Jedd Gyorko,Jedd,Gyorko,526816,248,MLB
Josh Hader,Josh,Hader,658473,232,MLB
Jesse Hahn,Jesse,Hahn,526877,235,MLB
Cole Hamels,Cole,Hamels,202810,237,MLB
Billy Hamilton,Billy,Hamilton,500815,241,MLB
Brad Hand,Brad,Hand,454426,249,MLB
Mitch Haniger,Mitch,Haniger,502733,253,MLB
Alen Hanson,Alen,Hanson,547735,247,MLB
J.A. Happ,J.A.,Happ,253985,238,MLB
Blaine Hardy,Blaine,Hardy,455038,230,MLB
J.J. Hardy,J.J.,Hardy,201280,225,MLB
Bryce Harper,Bryce,Harper,548033,244,MLB
Will Harris,Will,Harris,327058,242,MLB
Josh Harrison,Josh,Harrison,454741,247,MLB
Donnie Hart,Donnie,Hart,738384,225,MLB
Matt Harvey,Matt,Harvey,390378,245,MLB
Chris Hatcher,Chris,Hatcher,326746,243,MLB
Steve Hathaway,Steve,Hathaway,621656,253,MLB
Jeremy Hazelbaker,Jeremy,Hazelbaker,501446,253,MLB
Chase Headley,Chase,Headley,294360,234,MLB
Ryon Healy,Ryon,Healy,621493,235,MLB
Andrew Heaney,Andrew,Heaney,502204,227,MLB
Adeiny Hechavarria,Adeiny,Hechavarria,541415,252,MLB
Austin Hedges,Austin,Hedges,597799,249,MLB
Chris Heisey,Chris,Heisey,327993,244,MLB
Ben Heller,Ben,Heller,738257,234,MLB
Jeremy Hellickson,Jeremy,Hellickson,295725,246,MLB
Heath Hembree,Heath,Hembree,548437,226,MLB
Kyle Hendricks,Kyle,Hendricks,577809,240,MLB
Liam Hendriks,Liam,Hendriks,393300,235,MLB
Guillermo Heredia,Guillermo,Heredia,724029,236,MLB
Cesar Hernandez,Cesar,Hernandez,503285,246,MLB
Felix Hernandez,Felix,Hernandez,244302,236,MLB
Gorkys Hernandez,Gorkys,Hernandez,328501,250,MLB
Kike Hernandez,Kike,Hernandez,501542,243,MLB
Marco Hernandez,Marco,Hernandez,547804,226,MLB
Oscar Hernandez,Oscar,Hernandez,546558,253,MLB
